	son	contexte_gauche	contexte_droit	contextes	proba_oral	proba_nasal
2231	a	coronal	pause	coronal_pause	0.196130	0.803870
2232	a	dorsal	coronal	dorsal_coronal	0.841293	0.158707
2233	a	labial	dorsal	labial_dorsal	0.598291	0.401709
2234	a	labial	dorsal	labial_dorsal	0.819065	0.180935
2235	a	dorsal	coronal	dorsal_coronal	0.813098	0.186902
2236	a	labial	coronal	labial_coronal	0.786287	0.213713
2237	a	coronal	coronal	coronal_coronal	0.775511	0.224489
2238	a	labial	coronal	labial_coronal	0.840082	0.159918
2239	a	coronal	dorsal	coronal_dorsal	0.813907	0.186093
2240	a	labial	labial	labial_labial	0.721282	0.278718
2241	a	dorsal	coronal	dorsal_coronal	0.822105	0.177895
2242	a	pause	pause	pause_pause	0.698801	0.301199
2243	a	pause	dorsal	pause_dorsal	0.662564	0.337436
2244	a	coronal	m	coronal_m	0.830170	0.169830
2245	a	coronal	dorsal	coronal_dorsal	0.821218	0.178782
2246	a	labial	pause	labial_pause	0.878595	0.121405
2247	a	coronal	coronal	coronal_coronal	0.837081	0.162919
2248	a	dorsal	pause	dorsal_pause	0.682741	0.317259
2249	a	dorsal	dorsal	dorsal_dorsal	0.578115	0.421885
2250	a	coronal	coronal	coronal_coronal	0.715187	0.284813
2251	a	coronal	coronal	coronal_coronal	0.911908	0.088092
2252	a	coronal	pause	coronal_pause	0.505383	0.494617
2253	a	coronal	pause	coronal_pause	0.791533	0.208467
2254	a	coronal	pause	coronal_pause	0.680946	0.319054
2255	a	coronal	labial	coronal_labial	0.642727	0.357273
2256	a	labial	pause	labial_pause	0.727280	0.272720
2257	a	dorsal	pause	dorsal_pause	0.596977	0.403023
2258	a	coronal	dorsal	coronal_dorsal	0.852815	0.147185
2259	a	dorsal	pause	dorsal_pause	0.563488	0.436512
2260	a	dorsal	coronal	dorsal_coronal	0.789863	0.210137
2261	a	labial	pause	labial_pause	0.680252	0.319748
2262	a	dorsal	labial	dorsal_labial	0.768104	0.231896
2263	a	labial	coronal	labial_coronal	0.677451	0.322549
2264	a	labial	pause	labial_pause	0.248323	0.751677
2265	a	coronal	dorsal	coronal_dorsal	0.868331	0.131669
2266	a	n	dorsal	n_dorsal	0.872760	0.127240
2267	a	coronal	dorsal	coronal_dorsal	0.781666	0.218334
2268	a	dorsal	pause	dorsal_pause	0.500362	0.499638
2269	a	coronal	m	coronal_m	0.264015	0.735985
2270	a	pause	coronal	pause_coronal	0.849013	0.150987
2271	a	labial	coronal	labial_coronal	0.715051	0.284949
2272	a	n	labial	n_labial	0.852769	0.147231
2273	a	labial	dorsal	labial_dorsal	0.502785	0.497215
2274	a	coronal	coronal	coronal_coronal	0.701624	0.298376
2275	a	labial	coronal	labial_coronal	0.907326	0.092674
2276	a	coronal	dorsal	coronal_dorsal	0.667376	0.332624
2277	a	coronal	dorsal	coronal_dorsal	0.716885	0.283115
2278	a	dorsal	n	dorsal_n	0.788027	0.211973
2279	a	labial	pause	labial_pause	0.441323	0.558677
2280	a	coronal	coronal	coronal_coronal	0.978830	0.021170
2281	a	dorsal	coronal	dorsal_coronal	0.828257	0.171743
2282	a	labial	coronal	labial_coronal	0.484304	0.515696
2283	a	m	labial	m_labial	0.627472	0.372528
2284	a	dorsal	n	dorsal_n	0.746346	0.253654
2285	a	dorsal	coronal	dorsal_coronal	0.929865	0.070135
2286	a	coronal	labial	coronal_labial	0.827095	0.172905
2287	a	dorsal	pause	dorsal_pause	0.412608	0.587392
2288	a	m	coronal	m_coronal	0.848115	0.151885
2289	a	labial	coronal	labial_coronal	0.841226	0.158774
2290	a	labial	coronal	labial_coronal	0.707361	0.292639
2291	a	labial	coronal	labial_coronal	0.740541	0.259459
2292	a	coronal	dorsal	coronal_dorsal	0.867197	0.132803
2293	a	labial	labial	labial_labial	0.728557	0.271443
2294	a	labial	dorsal	labial_dorsal	0.827022	0.172978
2295	a	labial	coronal	labial_coronal	0.635469	0.364531
2296	a	coronal	coronal	coronal_coronal	0.806927	0.193073
2297	a	coronal	pause	coronal_pause	0.860742	0.139258
2298	a	labial	dorsal	labial_dorsal	0.832868	0.167132
2299	a	pause	dorsal	pause_dorsal	0.213295	0.786705
2300	a	labial	dorsal	labial_dorsal	0.759057	0.240943
2301	a	coronal	pause	coronal_pause	0.668837	0.331163
2302	a	coronal	m	coronal_m	0.678866	0.321134
2303	a	coronal	dorsal	coronal_dorsal	0.871175	0.128825
2304	a	n	coronal	n_coronal	0.315642	0.684358
2305	a	coronal	coronal	coronal_coronal	0.514050	0.485950
2306	a	coronal	coronal	coronal_coronal	0.580597	0.419403
2307	a	labial	dorsal	labial_dorsal	0.785907	0.214093
2308	a	coronal	dorsal	coronal_dorsal	0.893536	0.106464
2309	a	labial	coronal	labial_coronal	0.501172	0.498828
2310	a	coronal	labial	coronal_labial	0.825262	0.174738
2311	a	dorsal	m	dorsal_m	0.507272	0.492728
2312	a	labial	dorsal	labial_dorsal	0.657162	0.342838
2313	a	labial	coronal	labial_coronal	0.577403	0.422597
2314	a	pause	labial	pause_labial	0.447871	0.552129
2315	a	pause	coronal	pause_coronal	0.765643	0.234357
2316	a	coronal	pause	coronal_pause	0.712845	0.287155
2317	a	labial	m	labial_m	0.440229	0.559771
2318	a	labial	coronal	labial_coronal	0.558484	0.441516
2319	a	labial	coronal	labial_coronal	0.935908	0.064092
2320	a	labial	coronal	labial_coronal	0.935528	0.064472
2321	a	coronal	labial	coronal_labial	0.949205	0.050795
2322	a	labial	coronal	labial_coronal	0.436560	0.563440
2323	a	coronal	dorsal	coronal_dorsal	0.789165	0.210835
2324	a	coronal	labial	coronal_labial	0.847482	0.152518
2325	a	coronal	labial	coronal_labial	0.906771	0.093229
2326	a	labial	dorsal	labial_dorsal	0.914751	0.085249
2327	a	coronal	labial	coronal_labial	0.806418	0.193582
2328	a	labial	dorsal	labial_dorsal	0.739102	0.260898
2329	a	coronal	coronal	coronal_coronal	0.796308	0.203692
2330	a	coronal	labial	coronal_labial	0.712773	0.287227
2331	a	pause	coronal	pause_coronal	0.772356	0.227644
2332	a	m	dorsal	m_dorsal	0.845732	0.154268
2333	a	m	m	m_m	0.612896	0.387104
2334	a	dorsal	labial	dorsal_labial	0.473634	0.526366
2335	a	coronal	n	coronal_n	0.781013	0.218986
2336	a	coronal	coronal	coronal_coronal	0.841545	0.158455
2337	a	dorsal	coronal	dorsal_coronal	0.680253	0.319747
2338	a	dorsal	dorsal	dorsal_dorsal	0.768293	0.231707
2339	a	coronal	coronal	coronal_coronal	0.871137	0.128863
2340	a	m	coronal	m_coronal	0.664931	0.335069
2341	a	coronal	dorsal	coronal_dorsal	0.905299	0.094701
2342	a	coronal	coronal	coronal_coronal	0.785236	0.214764
2343	a	coronal	coronal	coronal_coronal	0.894637	0.105363
2344	a	m	labial	m_labial	0.854744	0.145256
2345	a	n	labial	n_labial	0.780680	0.219320
2346	a	labial	coronal	labial_coronal	0.854689	0.145310
2347	a	coronal	coronal	coronal_coronal	0.813383	0.186618
2348	a	pause	coronal	pause_coronal	0.678150	0.321850
2349	a	dorsal	pause	dorsal_pause	0.681949	0.318051
2350	a	dorsal	coronal	dorsal_coronal	0.852877	0.147123
2351	a	pause	pause	pause_pause	0.715524	0.284476
2352	a	m	coronal	m_coronal	0.776383	0.223617
2353	a	labial	coronal	labial_coronal	0.854820	0.145180
2354	a	labial	pause	labial_pause	0.234748	0.765252
2355	a	n	dorsal	n_dorsal	0.742884	0.257116
2356	a	coronal	dorsal	coronal_dorsal	0.775420	0.224580
2357	a	coronal	dorsal	coronal_dorsal	0.813027	0.186973
2358	a	dorsal	pause	dorsal_pause	0.309186	0.690814
2359	a	dorsal	dorsal	dorsal_dorsal	0.851886	0.148114
2360	a	labial	coronal	labial_coronal	0.731231	0.268769
2361	a	labial	coronal	labial_coronal	0.831852	0.168148
2362	a	labial	coronal	labial_coronal	0.737298	0.262702
2363	a	labial	dorsal	labial_dorsal	0.892362	0.107638
2364	a	dorsal	coronal	dorsal_coronal	0.688416	0.311584
2365	a	labial	labial	labial_labial	0.547628	0.452372
2366	a	coronal	coronal	coronal_coronal	0.680818	0.319182
2367	a	labial	n	labial_n	0.674687	0.325313
2368	a	coronal	dorsal	coronal_dorsal	0.788568	0.211432
2369	a	labial	coronal	labial_coronal	0.840517	0.159483
2370	a	dorsal	coronal	dorsal_coronal	0.764546	0.235454
2371	a	coronal	coronal	coronal_coronal	0.859510	0.140490
2372	a	labial	coronal	labial_coronal	0.757299	0.242701
2373	a	dorsal	coronal	dorsal_coronal	0.592967	0.407033
2374	a	labial	pause	labial_pause	0.643369	0.356631
2375	a	coronal	coronal	coronal_coronal	0.658867	0.341133
2376	a	dorsal	coronal	dorsal_coronal	0.693693	0.306307
2377	a	labial	labial	labial_labial	0.777994	0.222006
2378	a	coronal	coronal	coronal_coronal	0.835955	0.164045
2379	a	dorsal	dorsal	dorsal_dorsal	0.656563	0.343437
2380	a	labial	coronal	labial_coronal	0.778637	0.221363
2381	a	labial	m	labial_m	0.532939	0.467061
2382	a	dorsal	pause	dorsal_pause	0.494928	0.505072
2383	a	labial	coronal	labial_coronal	0.794421	0.205578
2384	a	coronal	pause	coronal_pause	0.518887	0.481113
2385	a	dorsal	coronal	dorsal_coronal	0.777751	0.222249
2386	a	dorsal	dorsal	dorsal_dorsal	0.714868	0.285132
2387	a	dorsal	pause	dorsal_pause	0.664686	0.335314
2388	a	dorsal	coronal	dorsal_coronal	0.630753	0.369247
2389	a	coronal	labial	coronal_labial	0.723083	0.276917
2390	a	coronal	labial	coronal_labial	0.157119	0.842881
2391	a	labial	dorsal	labial_dorsal	0.528401	0.471599
2392	a	coronal	dorsal	coronal_dorsal	0.661635	0.338365
2393	a	dorsal	pause	dorsal_pause	0.885784	0.114216
2394	a	coronal	dorsal	coronal_dorsal	0.626857	0.373143
2395	a	coronal	coronal	coronal_coronal	0.791267	0.208733
2396	a	labial	coronal	labial_coronal	0.705207	0.294793
2397	a	dorsal	coronal	dorsal_coronal	0.824527	0.175473
2398	a	labial	dorsal	labial_dorsal	0.595308	0.404692
2399	a	labial	coronal	labial_coronal	0.909684	0.090316
2400	a	labial	labial	labial_labial	0.920094	0.079906
2401	a	dorsal	pause	dorsal_pause	0.822069	0.177931
2402	a	pause	coronal	pause_coronal	0.674174	0.325826
2403	a	dorsal	pause	dorsal_pause	0.810128	0.189872
2404	a	coronal	pause	coronal_pause	0.820592	0.179408
2405	a	coronal	coronal	coronal_coronal	0.690828	0.309172
2406	a	coronal	dorsal	coronal_dorsal	0.556533	0.443467
2407	a	dorsal	pause	dorsal_pause	0.875755	0.124245
2408	a	coronal	labial	coronal_labial	0.866513	0.133487
2409	a	pause	labial	pause_labial	0.683411	0.316589
2410	a	coronal	pause	coronal_pause	0.706177	0.293823
2411	a	m	dorsal	m_dorsal	0.785849	0.214151
2412	a	dorsal	pause	dorsal_pause	0.707366	0.292634
2413	a	labial	coronal	labial_coronal	0.893928	0.106072
2414	a	labial	dorsal	labial_dorsal	0.839947	0.160053
2415	a	labial	coronal	labial_coronal	0.707255	0.292745
2416	a	dorsal	pause	dorsal_pause	0.643518	0.356482
2417	a	dorsal	pause	dorsal_pause	0.640139	0.359861
2418	a	coronal	dorsal	coronal_dorsal	0.812308	0.187692
2419	a	dorsal	dorsal	dorsal_dorsal	0.669861	0.330139
2420	a	dorsal	pause	dorsal_pause	0.708266	0.291734
2421	a	dorsal	pause	dorsal_pause	0.813372	0.186628
2422	a	labial	dorsal	labial_dorsal	0.631301	0.368699
2423	a	dorsal	pause	dorsal_pause	0.453829	0.546171
2424	a	dorsal	pause	dorsal_pause	0.605006	0.394994
2425	a	n	coronal	n_coronal	0.833929	0.166071
2426	a	labial	coronal	labial_coronal	0.842170	0.157830
2427	a	pause	coronal	pause_coronal	0.804150	0.195850
2428	a	m	coronal	m_coronal	0.807293	0.192707
2429	a	labial	dorsal	labial_dorsal	0.835780	0.164220
2430	a	dorsal	pause	dorsal_pause	0.648937	0.351063
2431	a	dorsal	dorsal	dorsal_dorsal	0.816743	0.183257
2432	a	dorsal	pause	dorsal_pause	0.681297	0.318703
2433	a	dorsal	coronal	dorsal_coronal	0.653980	0.346020
2434	a	labial	coronal	labial_coronal	0.863346	0.136654
2435	a	labial	coronal	labial_coronal	0.828004	0.171996
2436	a	dorsal	pause	dorsal_pause	0.847708	0.152292
2437	a	coronal	dorsal	coronal_dorsal	0.845394	0.154606
2438	a	dorsal	m	dorsal_m	0.834878	0.165122
2439	a	n	coronal	n_coronal	0.754148	0.245852
2440	a	labial	dorsal	labial_dorsal	0.831123	0.168877
2441	a	labial	dorsal	labial_dorsal	0.760170	0.239830
2442	a	coronal	pause	coronal_pause	0.821193	0.178807
2443	a	labial	labial	labial_labial	0.724973	0.275027
2444	a	m	coronal	m_coronal	0.831224	0.168776
2445	a	coronal	coronal	coronal_coronal	0.892312	0.107688
2446	a	dorsal	pause	dorsal_pause	0.339016	0.660984
2447	a	coronal	coronal	coronal_coronal	0.874044	0.125956
2448	a	labial	labial	labial_labial	0.892999	0.107001
2449	a	coronal	pause	coronal_pause	0.713409	0.286591
2450	a	coronal	labial	coronal_labial	0.753388	0.246612
2451	a	coronal	coronal	coronal_coronal	0.589302	0.410698
2452	a	coronal	dorsal	coronal_dorsal	0.533351	0.466649
2453	a	coronal	coronal	coronal_coronal	0.902613	0.097387
2454	a	coronal	pause	coronal_pause	0.883851	0.116149
2455	a	m	labial	m_labial	0.671415	0.328585
2456	a	coronal	pause	coronal_pause	0.330046	0.669954
2457	a	pause	coronal	pause_coronal	0.259943	0.740057
2458	a	coronal	coronal	coronal_coronal	0.614659	0.385341
2459	a	labial	coronal	labial_coronal	0.467981	0.532019
2460	a	labial	dorsal	labial_dorsal	0.909441	0.090559
2461	a	pause	pause	pause_pause	0.908963	0.091037
2462	a	coronal	coronal	coronal_coronal	0.815228	0.184772
2463	a	pause	dorsal	pause_dorsal	0.838934	0.161066
2464	a	labial	pause	labial_pause	0.813138	0.186862
2465	a	pause	labial	pause_labial	0.910734	0.089266
2466	a	coronal	coronal	coronal_coronal	0.890128	0.109872
2467	a	dorsal	coronal	dorsal_coronal	0.912963	0.087037
2468	a	labial	coronal	labial_coronal	0.892482	0.107518
2469	a	labial	dorsal	labial_dorsal	0.608734	0.391266
2470	a	coronal	pause	coronal_pause	0.173869	0.826131
2471	a	coronal	pause	coronal_pause	0.646523	0.353477
2472	a	dorsal	pause	dorsal_pause	0.605355	0.394645
2473	a	dorsal	n	dorsal_n	0.832446	0.167554
2474	a	coronal	dorsal	coronal_dorsal	0.744807	0.255193
2475	a	pause	labial	pause_labial	0.612323	0.387677
2476	A	m	coronal	m_coronal	0.593914	0.406086
2477	A	n	labial	n_labial	0.153177	0.846823
2478	A	coronal	coronal	coronal_coronal	0.278313	0.721687
2479	A	m	dorsal	m_dorsal	0.323214	0.676786
2480	A	m	coronal	m_coronal	0.265419	0.734581
2481	A	pause	labial	pause_labial	0.011855	0.988145
2482	A	m	pause	m_pause	0.506211	0.493789
2483	A	coronal	labial	coronal_labial	0.123595	0.876405
2484	A	coronal	coronal	coronal_coronal	0.050209	0.949791
2485	A	dorsal	coronal	dorsal_coronal	0.373962	0.626038
2486	A	coronal	labial	coronal_labial	0.014382	0.985618
2487	A	coronal	labial	coronal_labial	0.129395	0.870605
2488	A	dorsal	coronal	dorsal_coronal	0.201536	0.798464
2489	A	coronal	labial	coronal_labial	0.415635	0.584365
2490	A	coronal	coronal	coronal_coronal	0.101075	0.898925
2491	A	dorsal	coronal	dorsal_coronal	0.218778	0.781222
2492	A	dorsal	coronal	dorsal_coronal	0.151398	0.848602
2493	A	dorsal	coronal	dorsal_coronal	0.234463	0.765537
2494	A	coronal	coronal	coronal_coronal	0.202822	0.797178
2495	A	coronal	labial	coronal_labial	0.011449	0.988551
2496	A	coronal	dorsal	coronal_dorsal	0.102495	0.897505
2497	A	coronal	coronal	coronal_coronal	0.484758	0.515242
2498	A	dorsal	pause	dorsal_pause	0.727307	0.272693
2499	A	coronal	dorsal	coronal_dorsal	0.232211	0.767789
2500	A	m	dorsal	m_dorsal	0.052162	0.947838
2501	A	dorsal	coronal	dorsal_coronal	0.012060	0.987939
2502	A	labial	coronal	labial_coronal	0.071444	0.928556
2503	A	dorsal	coronal	dorsal_coronal	0.044674	0.955326
2504	A	dorsal	coronal	dorsal_coronal	0.195338	0.804662
2505	A	coronal	coronal	coronal_coronal	0.325266	0.674734
2506	A	m	coronal	m_coronal	0.047274	0.952726
2507	A	coronal	coronal	coronal_coronal	0.011521	0.988479
2508	A	dorsal	pause	dorsal_pause	0.011017	0.988983
2509	A	coronal	labial	coronal_labial	0.093099	0.906901
2510	A	coronal	dorsal	coronal_dorsal	0.686597	0.313403
2511	A	coronal	dorsal	coronal_dorsal	0.828585	0.171415
2512	A	coronal	dorsal	coronal_dorsal	0.913844	0.086156
2513	A	dorsal	m	dorsal_m	0.012206	0.987794
2514	A	coronal	pause	coronal_pause	0.563095	0.436905
2515	A	coronal	dorsal	coronal_dorsal	0.120770	0.879230
2516	A	coronal	dorsal	coronal_dorsal	0.385459	0.614541
2517	A	dorsal	coronal	dorsal_coronal	0.104586	0.895414
2518	A	coronal	coronal	coronal_coronal	0.157632	0.842368
2519	A	labial	pause	labial_pause	0.285355	0.714645
2520	A	coronal	dorsal	coronal_dorsal	0.822821	0.177179
2521	A	coronal	labial	coronal_labial	0.015199	0.984801
2522	A	pause	coronal	pause_coronal	0.185255	0.814745
2523	A	coronal	pause	coronal_pause	0.455218	0.544782
2524	A	coronal	dorsal	coronal_dorsal	0.568328	0.431672
2525	A	dorsal	pause	dorsal_pause	0.197641	0.802359
2526	A	coronal	coronal	coronal_coronal	0.352452	0.647548
2527	A	coronal	coronal	coronal_coronal	0.466183	0.533817
2528	A	pause	labial	pause_labial	0.174141	0.825858
2529	A	coronal	pause	coronal_pause	0.397305	0.602695
2530	A	coronal	dorsal	coronal_dorsal	0.805018	0.194982
2531	A	m	pause	m_pause	0.139791	0.860209
2532	A	coronal	coronal	coronal_coronal	0.012046	0.987954
2533	A	coronal	coronal	coronal_coronal	0.055580	0.944420
2534	A	coronal	coronal	coronal_coronal	0.707760	0.292240
2535	A	labial	coronal	labial_coronal	0.170577	0.829423
2536	A	labial	coronal	labial_coronal	0.253709	0.746291
2537	A	dorsal	coronal	dorsal_coronal	0.459742	0.540258
2538	A	n	labial	n_labial	0.014778	0.985222
2539	A	coronal	coronal	coronal_coronal	0.600701	0.399299
2540	A	labial	coronal	labial_coronal	0.278156	0.721844
2541	A	coronal	pause	coronal_pause	0.139324	0.860675
2542	A	coronal	pause	coronal_pause	0.223946	0.776054
2543	A	n	pause	n_pause	0.011191	0.988809
2544	A	coronal	n	coronal_n	0.011534	0.988466
2545	A	dorsal	dorsal	dorsal_dorsal	0.787269	0.212731
2546	A	dorsal	dorsal	dorsal_dorsal	0.014896	0.985104
2547	A	dorsal	coronal	dorsal_coronal	0.159735	0.840265
2548	A	dorsal	m	dorsal_m	0.010535	0.989465
2549	A	coronal	pause	coronal_pause	0.725052	0.274948
2550	A	pause	labial	pause_labial	0.011793	0.988207
2551	A	dorsal	coronal	dorsal_coronal	0.837583	0.162417
2552	A	coronal	coronal	coronal_coronal	0.261890	0.738110
2553	A	coronal	m	coronal_m	0.309196	0.690804
2554	A	dorsal	coronal	dorsal_coronal	0.251910	0.748090
2555	A	coronal	pause	coronal_pause	0.362983	0.637017
2556	A	dorsal	pause	dorsal_pause	0.039795	0.960205
2557	A	m	pause	m_pause	0.179149	0.820851
2558	A	dorsal	coronal	dorsal_coronal	0.195516	0.804484
2559	A	coronal	coronal	coronal_coronal	0.353765	0.646235
2560	A	coronal	coronal	coronal_coronal	0.453875	0.546125
2561	A	coronal	coronal	coronal_coronal	0.593669	0.406331
2562	A	coronal	coronal	coronal_coronal	0.389679	0.610321
2563	A	coronal	labial	coronal_labial	0.554189	0.445811
2564	A	coronal	coronal	coronal_coronal	0.219311	0.780689
2565	A	dorsal	pause	dorsal_pause	0.106057	0.893943
2566	A	pause	m	pause_m	0.627566	0.372434
2567	A	coronal	coronal	coronal_coronal	0.306495	0.693505
2568	A	coronal	dorsal	coronal_dorsal	0.847979	0.152021
2569	A	coronal	labial	coronal_labial	0.481541	0.518459
2570	A	dorsal	coronal	dorsal_coronal	0.393431	0.606569
2571	A	coronal	coronal	coronal_coronal	0.227944	0.772056
2572	A	dorsal	coronal	dorsal_coronal	0.174894	0.825106
2573	A	coronal	coronal	coronal_coronal	0.493356	0.506644
2574	A	coronal	dorsal	coronal_dorsal	0.014279	0.985721
2575	A	pause	labial	pause_labial	0.011972	0.988029
2576	A	dorsal	dorsal	dorsal_dorsal	0.013332	0.986668
2577	A	coronal	coronal	coronal_coronal	0.283074	0.716926
2578	A	dorsal	coronal	dorsal_coronal	0.294088	0.705912
2579	A	dorsal	coronal	dorsal_coronal	0.013145	0.986855
2580	A	dorsal	coronal	dorsal_coronal	0.366251	0.633749
2581	A	dorsal	coronal	dorsal_coronal	0.015929	0.984071
2582	A	coronal	pause	coronal_pause	0.504075	0.495925
2583	A	labial	pause	labial_pause	0.284533	0.715467
2584	A	coronal	dorsal	coronal_dorsal	0.641725	0.358275
2585	A	dorsal	dorsal	dorsal_dorsal	0.053218	0.946782
2586	A	labial	coronal	labial_coronal	0.060865	0.939135
2587	A	coronal	pause	coronal_pause	0.082434	0.917566
2588	A	dorsal	coronal	dorsal_coronal	0.446440	0.553560
2589	A	m	pause	m_pause	0.013017	0.986983
2590	A	dorsal	coronal	dorsal_coronal	0.639832	0.360168
2591	A	dorsal	dorsal	dorsal_dorsal	0.386851	0.613149
2592	A	dorsal	coronal	dorsal_coronal	0.014164	0.985836
2593	A	pause	pause	pause_pause	0.071344	0.928656
2594	A	pause	labial	pause_labial	0.010668	0.989332
2595	A	dorsal	pause	dorsal_pause	0.011501	0.988499
2596	A	coronal	pause	coronal_pause	0.033532	0.966468
2597	A	pause	coronal	pause_coronal	0.016386	0.983614
2598	A	pause	dorsal	pause_dorsal	0.541071	0.458929
2599	A	labial	pause	labial_pause	0.011687	0.988313
2600	A	dorsal	dorsal	dorsal_dorsal	0.525172	0.474828
2601	A	m	coronal	m_coronal	0.489765	0.510235
2602	A	m	labial	m_labial	0.485759	0.514241
2603	A	m	pause	m_pause	0.117786	0.882214
2604	A	pause	labial	pause_labial	0.059283	0.940717
2605	A	m	dorsal	m_dorsal	0.309791	0.690209
2606	A	dorsal	coronal	dorsal_coronal	0.273288	0.726712
2607	A	coronal	dorsal	coronal_dorsal	0.552536	0.447464
2608	A	coronal	coronal	coronal_coronal	0.401568	0.598431
2609	A	coronal	dorsal	coronal_dorsal	0.040468	0.959532
2610	A	pause	dorsal	pause_dorsal	0.619078	0.380922
2611	A	dorsal	pause	dorsal_pause	0.011542	0.988458
2612	A	labial	labial	labial_labial	0.264140	0.735860
2613	A	coronal	coronal	coronal_coronal	0.010842	0.989158
2614	A	coronal	coronal	coronal_coronal	0.062452	0.937548
2615	A	dorsal	coronal	dorsal_coronal	0.013971	0.986028
2616	A	coronal	labial	coronal_labial	0.392809	0.607191
2617	A	pause	dorsal	pause_dorsal	0.010862	0.989139
2618	A	coronal	labial	coronal_labial	0.010890	0.989110
2619	A	coronal	pause	coronal_pause	0.479880	0.520120
2620	A	coronal	labial	coronal_labial	0.013087	0.986913
2621	A	m	pause	m_pause	0.157807	0.842193
2622	A	dorsal	m	dorsal_m	0.015300	0.984700
2623	A	labial	coronal	labial_coronal	0.020036	0.979964
2624	A	m	coronal	m_coronal	0.333110	0.666890
2625	A	dorsal	dorsal	dorsal_dorsal	0.198591	0.801409
2626	A	coronal	coronal	coronal_coronal	0.820462	0.179538
2627	A	dorsal	m	dorsal_m	0.011650	0.988350
2628	A	pause	labial	pause_labial	0.014953	0.985047
2629	A	dorsal	pause	dorsal_pause	0.010716	0.989284
2630	A	dorsal	coronal	dorsal_coronal	0.581533	0.418467
2631	A	dorsal	coronal	dorsal_coronal	0.056250	0.943750
2632	A	dorsal	n	dorsal_n	0.014072	0.985928
2633	A	dorsal	m	dorsal_m	0.561406	0.438594
2634	A	dorsal	pause	dorsal_pause	0.229765	0.770235
2635	A	dorsal	n	dorsal_n	0.011834	0.988166
2636	A	pause	labial	pause_labial	0.533692	0.466308
2637	A	coronal	labial	coronal_labial	0.278556	0.721444
2638	A	dorsal	coronal	dorsal_coronal	0.388503	0.611497
2639	A	coronal	dorsal	coronal_dorsal	0.414501	0.585499
2640	A	dorsal	pause	dorsal_pause	0.031313	0.968687
2641	A	coronal	labial	coronal_labial	0.039451	0.960549
2642	A	dorsal	dorsal	dorsal_dorsal	0.200998	0.799002
2643	A	m	pause	m_pause	0.233781	0.766219
2644	A	dorsal	coronal	dorsal_coronal	0.246822	0.753178
2645	A	dorsal	coronal	dorsal_coronal	0.670344	0.329656
2646	A	dorsal	m	dorsal_m	0.012246	0.987753
2647	A	dorsal	coronal	dorsal_coronal	0.358669	0.641331
2648	A	dorsal	coronal	dorsal_coronal	0.606612	0.393388
2649	A	dorsal	coronal	dorsal_coronal	0.248881	0.751119
2650	A	coronal	coronal	coronal_coronal	0.317023	0.682977
2651	A	dorsal	dorsal	dorsal_dorsal	0.011092	0.988908
2652	A	dorsal	coronal	dorsal_coronal	0.061436	0.938564
2653	A	coronal	m	coronal_m	0.506238	0.493762
2654	A	coronal	coronal	coronal_coronal	0.016106	0.983894
2655	A	m	coronal	m_coronal	0.548212	0.451788
2656	A	coronal	coronal	coronal_coronal	0.714677	0.285323
2657	A	m	coronal	m_coronal	0.014296	0.985704
2658	A	labial	coronal	labial_coronal	0.234879	0.765121
2659	A	dorsal	coronal	dorsal_coronal	0.687600	0.312400
2660	A	labial	coronal	labial_coronal	0.015034	0.984966
2661	A	dorsal	labial	dorsal_labial	0.043099	0.956901
2662	A	dorsal	m	dorsal_m	0.851110	0.148890
2663	A	coronal	labial	coronal_labial	0.231487	0.768513
2664	A	coronal	coronal	coronal_coronal	0.012288	0.987711
2665	A	labial	coronal	labial_coronal	0.284117	0.715883
2666	A	dorsal	coronal	dorsal_coronal	0.061133	0.938867
2667	A	coronal	coronal	coronal_coronal	0.563626	0.436374
2668	A	dorsal	coronal	dorsal_coronal	0.312525	0.687475
2669	A	dorsal	coronal	dorsal_coronal	0.656731	0.343269
2670	A	coronal	labial	coronal_labial	0.804764	0.195236
2671	A	coronal	coronal	coronal_coronal	0.822099	0.177901
2672	A	m	coronal	m_coronal	0.601473	0.398527
2673	A	coronal	coronal	coronal_coronal	0.178951	0.821049
2674	A	coronal	dorsal	coronal_dorsal	0.571339	0.428661
2675	A	dorsal	m	dorsal_m	0.017185	0.982815
2676	A	dorsal	labial	dorsal_labial	0.176627	0.823373
2677	A	pause	dorsal	pause_dorsal	0.197281	0.802719
2678	A	coronal	coronal	coronal_coronal	0.015359	0.984641
2679	A	n	dorsal	n_dorsal	0.134469	0.865531
2680	A	coronal	pause	coronal_pause	0.017281	0.982719
2681	A	coronal	labial	coronal_labial	0.276156	0.723844
2682	A	coronal	coronal	coronal_coronal	0.060925	0.939075
2683	A	coronal	coronal	coronal_coronal	0.813477	0.186523
2684	A	coronal	dorsal	coronal_dorsal	0.339856	0.660144
2685	A	dorsal	pause	dorsal_pause	0.655948	0.344052
2686	A	coronal	dorsal	coronal_dorsal	0.206650	0.793350
2687	A	m	coronal	m_coronal	0.350705	0.649295
2688	A	m	coronal	m_coronal	0.172290	0.827710
2689	A	coronal	coronal	coronal_coronal	0.396402	0.603598
2690	A	coronal	dorsal	coronal_dorsal	0.224993	0.775007
2691	A	coronal	coronal	coronal_coronal	0.350899	0.649101
2692	A	coronal	coronal	coronal_coronal	0.015557	0.984443
