	son	contexte_gauche	contexte_droit	contextes	proba_oral	proba_nasal
2479	A	m	dorsal	m_dorsal	0.276972	0.723028
2480	A	m	coronal	m_coronal	0.281147	0.718853
2481	A	pause	labial	pause_labial	0.011426	0.988574
2482	A	m	pause	m_pause	0.413951	0.586049
2483	A	coronal	labial	coronal_labial	0.090672	0.909328
2484	A	coronal	coronal	coronal_coronal	0.053704	0.946296
2485	A	dorsal	coronal	dorsal_coronal	0.300596	0.699404
2486	A	coronal	labial	coronal_labial	0.014670	0.985330
2487	A	coronal	labial	coronal_labial	0.083044	0.916956
2488	A	dorsal	coronal	dorsal_coronal	0.194705	0.805295
2489	A	coronal	labial	coronal_labial	0.351246	0.648754
2490	A	coronal	coronal	coronal_coronal	0.070416	0.929584
2491	A	dorsal	coronal	dorsal_coronal	0.219252	0.780748
2492	A	dorsal	coronal	dorsal_coronal	0.097626	0.902374
2493	A	dorsal	coronal	dorsal_coronal	0.240034	0.759966
2494	A	coronal	coronal	coronal_coronal	0.202659	0.797341
2495	A	coronal	labial	coronal_labial	0.009264	0.990736
2496	A	coronal	dorsal	coronal_dorsal	0.113682	0.886318
2497	A	coronal	coronal	coronal_coronal	0.456350	0.543650
2498	A	dorsal	pause	dorsal_pause	0.818289	0.181711
2499	A	coronal	dorsal	coronal_dorsal	0.200521	0.799479
2500	A	m	dorsal	m_dorsal	0.050813	0.949187
2501	A	dorsal	coronal	dorsal_coronal	0.010547	0.989453
2502	A	labial	coronal	labial_coronal	0.046738	0.953262
2503	A	dorsal	coronal	dorsal_coronal	0.035291	0.964709
2504	A	dorsal	coronal	dorsal_coronal	0.188307	0.811693
2505	A	coronal	coronal	coronal_coronal	0.370103	0.629897
2506	A	m	coronal	m_coronal	0.054786	0.945214
2507	A	coronal	coronal	coronal_coronal	0.009205	0.990795
2508	A	dorsal	pause	dorsal_pause	0.007528	0.992472
2509	A	coronal	labial	coronal_labial	0.081684	0.918316
2510	A	coronal	dorsal	coronal_dorsal	0.666186	0.333814
2511	A	coronal	dorsal	coronal_dorsal	0.821947	0.178053
2512	A	coronal	dorsal	coronal_dorsal	0.902686	0.097314
2513	A	dorsal	m	dorsal_m	0.010791	0.989209
2514	A	coronal	pause	coronal_pause	0.542976	0.457024
2515	A	coronal	dorsal	coronal_dorsal	0.142531	0.857469
2516	A	coronal	dorsal	coronal_dorsal	0.426256	0.573744
2517	A	dorsal	coronal	dorsal_coronal	0.081308	0.918692
2518	A	coronal	coronal	coronal_coronal	0.177822	0.822178
2519	A	labial	pause	labial_pause	0.347513	0.652487
2520	A	coronal	dorsal	coronal_dorsal	0.820594	0.179406
2521	A	coronal	labial	coronal_labial	0.016580	0.983420
2522	A	pause	coronal	pause_coronal	0.158620	0.841380
2523	A	coronal	pause	coronal_pause	0.378839	0.621161
2524	A	coronal	dorsal	coronal_dorsal	0.518246	0.481754
2525	A	dorsal	pause	dorsal_pause	0.219400	0.780600
2526	A	coronal	coronal	coronal_coronal	0.388809	0.611191
2527	A	coronal	coronal	coronal_coronal	0.444301	0.555699
2528	A	pause	labial	pause_labial	0.098011	0.901989
2529	A	coronal	pause	coronal_pause	0.330493	0.669507
2530	A	coronal	dorsal	coronal_dorsal	0.779799	0.220201
2531	A	m	pause	m_pause	0.106688	0.893312
2532	A	coronal	coronal	coronal_coronal	0.010623	0.989377
2533	A	coronal	coronal	coronal_coronal	0.055101	0.944899
2534	A	coronal	coronal	coronal_coronal	0.686594	0.313406
2535	A	labial	coronal	labial_coronal	0.151466	0.848534
2536	A	labial	coronal	labial_coronal	0.252858	0.747142
2537	A	dorsal	coronal	dorsal_coronal	0.455119	0.544881
2538	A	n	labial	n_labial	0.015517	0.984483
2539	A	coronal	coronal	coronal_coronal	0.600224	0.399776
2540	A	labial	coronal	labial_coronal	0.252861	0.747139
2541	A	coronal	pause	coronal_pause	0.106374	0.893626
2542	A	coronal	pause	coronal_pause	0.222900	0.777100
2543	A	n	pause	n_pause	0.008499	0.991501
2544	A	coronal	n	coronal_n	0.009116	0.990884
2545	A	dorsal	dorsal	dorsal_dorsal	0.758220	0.241780
2546	A	dorsal	dorsal	dorsal_dorsal	0.016312	0.983688
2547	A	dorsal	coronal	dorsal_coronal	0.159371	0.840629
2548	A	dorsal	m	dorsal_m	0.007342	0.992658
2549	A	coronal	pause	coronal_pause	0.730745	0.269255
2550	A	pause	labial	pause_labial	0.010482	0.989518
2551	A	dorsal	coronal	dorsal_coronal	0.843317	0.156683
2552	A	coronal	coronal	coronal_coronal	0.240693	0.759307
2553	A	coronal	m	coronal_m	0.168051	0.831949
2554	A	dorsal	coronal	dorsal_coronal	0.222600	0.777400
2555	A	coronal	pause	coronal_pause	0.331663	0.668337
2556	A	dorsal	pause	dorsal_pause	0.038796	0.961204
2557	A	m	pause	m_pause	0.178905	0.821095
2558	A	dorsal	coronal	dorsal_coronal	0.144977	0.855023
2559	A	coronal	coronal	coronal_coronal	0.213913	0.786087
2560	A	coronal	coronal	coronal_coronal	0.383072	0.616928
2561	A	coronal	coronal	coronal_coronal	0.530164	0.469836
2562	A	coronal	coronal	coronal_coronal	0.261640	0.738360
2563	A	coronal	labial	coronal_labial	0.635326	0.364673
2564	A	coronal	coronal	coronal_coronal	0.169205	0.830795
2565	A	dorsal	pause	dorsal_pause	0.081582	0.918418
2566	A	pause	m	pause_m	0.643670	0.356330
2567	A	coronal	coronal	coronal_coronal	0.269269	0.730732
2568	A	coronal	dorsal	coronal_dorsal	0.853570	0.146430
2569	A	coronal	labial	coronal_labial	0.453021	0.546979
2570	A	dorsal	coronal	dorsal_coronal	0.428400	0.571600
2571	A	coronal	coronal	coronal_coronal	0.097821	0.902179
2572	A	dorsal	coronal	dorsal_coronal	0.158676	0.841324
2573	A	coronal	coronal	coronal_coronal	0.413170	0.586830
2574	A	coronal	dorsal	coronal_dorsal	0.015194	0.984806
2575	A	pause	labial	pause_labial	0.011517	0.988483
2576	A	dorsal	dorsal	dorsal_dorsal	0.012896	0.987104
2577	A	coronal	coronal	coronal_coronal	0.181101	0.818899
2578	A	dorsal	coronal	dorsal_coronal	0.272928	0.727072
2579	A	dorsal	coronal	dorsal_coronal	0.012111	0.987889
2580	A	dorsal	coronal	dorsal_coronal	0.289946	0.710054
2581	A	dorsal	coronal	dorsal_coronal	0.019254	0.980746
2582	A	coronal	pause	coronal_pause	0.383722	0.616278
2583	A	labial	pause	labial_pause	0.282700	0.717300
2584	A	coronal	dorsal	coronal_dorsal	0.612832	0.387168
2585	A	dorsal	dorsal	dorsal_dorsal	0.040745	0.959255
2586	A	labial	coronal	labial_coronal	0.055421	0.944578
2587	A	coronal	pause	coronal_pause	0.082939	0.917061
2588	A	dorsal	coronal	dorsal_coronal	0.427084	0.572916
2589	A	m	pause	m_pause	0.012835	0.987165
2590	A	dorsal	coronal	dorsal_coronal	0.671447	0.328553
2591	A	dorsal	dorsal	dorsal_dorsal	0.478271	0.521729
2592	A	dorsal	coronal	dorsal_coronal	0.015238	0.984762
2593	A	pause	pause	pause_pause	0.064183	0.935817
2594	A	pause	labial	pause_labial	0.006839	0.993161
2595	A	dorsal	pause	dorsal_pause	0.008697	0.991303
2596	A	coronal	pause	coronal_pause	0.037395	0.962605
2597	A	pause	coronal	pause_coronal	0.018637	0.981363
2598	A	pause	dorsal	pause_dorsal	0.586208	0.413792
2599	A	labial	pause	labial_pause	0.009093	0.990907
2600	A	dorsal	dorsal	dorsal_dorsal	0.602251	0.397749
2601	A	m	coronal	m_coronal	0.443748	0.556252
2602	A	m	labial	m_labial	0.485154	0.514846
2603	A	m	pause	m_pause	0.128156	0.871844
2604	A	pause	labial	pause_labial	0.060122	0.939878
2605	A	m	dorsal	m_dorsal	0.273229	0.726771
2606	A	dorsal	coronal	dorsal_coronal	0.242202	0.757798
2607	A	coronal	dorsal	coronal_dorsal	0.513991	0.486009
2608	A	coronal	coronal	coronal_coronal	0.431238	0.568762
2609	A	coronal	dorsal	coronal_dorsal	0.041462	0.958538
2610	A	pause	dorsal	pause_dorsal	0.644088	0.355912
2611	A	dorsal	pause	dorsal_pause	0.008529	0.991471
2612	A	labial	labial	labial_labial	0.274378	0.725622
2613	A	coronal	coronal	coronal_coronal	0.007475	0.992525
2614	A	coronal	coronal	coronal_coronal	0.061430	0.938570
2615	A	dorsal	coronal	dorsal_coronal	0.013877	0.986123
2616	A	coronal	labial	coronal_labial	0.344451	0.655549
2617	A	pause	dorsal	pause_dorsal	0.007706	0.992294
2618	A	coronal	labial	coronal_labial	0.007846	0.992154
2619	A	coronal	pause	coronal_pause	0.485150	0.514850
2620	A	coronal	labial	coronal_labial	0.012967	0.987033
2621	A	m	pause	m_pause	0.111978	0.888022
2622	A	dorsal	m	dorsal_m	0.016561	0.983439
2623	A	labial	coronal	labial_coronal	0.011180	0.988820
2624	A	m	coronal	m_coronal	0.333041	0.666959
2625	A	dorsal	dorsal	dorsal_dorsal	0.213837	0.786163
2626	A	coronal	coronal	coronal_coronal	0.831529	0.168471
2627	A	dorsal	m	dorsal_m	0.009514	0.990486
2628	A	pause	labial	pause_labial	0.015402	0.984598
2629	A	dorsal	pause	dorsal_pause	0.007306	0.992694
2630	A	dorsal	coronal	dorsal_coronal	0.569702	0.430298
2631	A	dorsal	coronal	dorsal_coronal	0.055235	0.944765
2632	A	dorsal	n	dorsal_n	0.015525	0.984475
2633	A	dorsal	m	dorsal_m	0.383983	0.616017
2634	A	dorsal	pause	dorsal_pause	0.176667	0.823333
2635	A	dorsal	n	dorsal_n	0.009233	0.990767
2636	A	pause	labial	pause_labial	0.501626	0.498374
2637	A	coronal	labial	coronal_labial	0.295117	0.704883
2638	A	dorsal	coronal	dorsal_coronal	0.286367	0.713633
2639	A	coronal	dorsal	coronal_dorsal	0.424400	0.575600
2640	A	dorsal	pause	dorsal_pause	0.029142	0.970858
2641	A	coronal	labial	coronal_labial	0.034539	0.965461
2642	A	dorsal	dorsal	dorsal_dorsal	0.236006	0.763994
2643	A	m	pause	m_pause	0.230805	0.769195
2644	A	dorsal	coronal	dorsal_coronal	0.231854	0.768146
2645	A	dorsal	coronal	dorsal_coronal	0.705972	0.294028
2646	A	dorsal	m	dorsal_m	0.011434	0.988566
2647	A	dorsal	coronal	dorsal_coronal	0.437951	0.562049
2648	A	dorsal	coronal	dorsal_coronal	0.568919	0.431081
2649	A	dorsal	coronal	dorsal_coronal	0.288462	0.711538
2650	A	coronal	coronal	coronal_coronal	0.264998	0.735002
2651	A	dorsal	dorsal	dorsal_dorsal	0.008223	0.991777
2652	A	dorsal	coronal	dorsal_coronal	0.065686	0.934314
2653	A	coronal	m	coronal_m	0.461434	0.538566
2654	A	coronal	coronal	coronal_coronal	0.019061	0.980939
2655	A	m	coronal	m_coronal	0.500332	0.499668
2656	A	coronal	coronal	coronal_coronal	0.739101	0.260899
2657	A	m	coronal	m_coronal	0.014639	0.985361
2658	A	labial	coronal	labial_coronal	0.229985	0.770015
2659	A	dorsal	coronal	dorsal_coronal	0.643510	0.356490
2660	A	labial	coronal	labial_coronal	0.017235	0.982765
2661	A	dorsal	labial	dorsal_labial	0.045221	0.954779
2662	A	dorsal	m	dorsal_m	0.851576	0.148424
2663	A	coronal	labial	coronal_labial	0.152529	0.847471
2664	A	coronal	coronal	coronal_coronal	0.010247	0.989753
2665	A	labial	coronal	labial_coronal	0.277674	0.722326
2666	A	dorsal	coronal	dorsal_coronal	0.070869	0.929131
2667	A	coronal	coronal	coronal_coronal	0.482027	0.517973
2668	A	dorsal	coronal	dorsal_coronal	0.272229	0.727771
2669	A	dorsal	coronal	dorsal_coronal	0.649866	0.350134
2670	A	coronal	labial	coronal_labial	0.790992	0.209008
2671	A	coronal	coronal	coronal_coronal	0.839343	0.160657
2672	A	m	coronal	m_coronal	0.588732	0.411268
2673	A	coronal	coronal	coronal_coronal	0.136469	0.863531
2674	A	coronal	dorsal	coronal_dorsal	0.594757	0.405243
2675	A	dorsal	m	dorsal_m	0.020917	0.979083
2676	A	dorsal	labial	dorsal_labial	0.155351	0.844649
2677	A	pause	dorsal	pause_dorsal	0.181220	0.818780
2678	A	coronal	coronal	coronal_coronal	0.017002	0.982998
2679	A	n	dorsal	n_dorsal	0.137595	0.862405
2680	A	coronal	pause	coronal_pause	0.021804	0.978196
2681	A	coronal	labial	coronal_labial	0.201656	0.798344
2682	A	coronal	coronal	coronal_coronal	0.066970	0.933030
2683	A	coronal	coronal	coronal_coronal	0.800054	0.199946
2684	A	coronal	dorsal	coronal_dorsal	0.342187	0.657813
2685	A	dorsal	pause	dorsal_pause	0.580426	0.419574
2686	A	coronal	dorsal	coronal_dorsal	0.205595	0.794405
2687	A	m	coronal	m_coronal	0.277638	0.722362
2688	A	m	coronal	m_coronal	0.149071	0.850929
2689	A	coronal	coronal	coronal_coronal	0.334837	0.665163
2690	A	coronal	dorsal	coronal_dorsal	0.265250	0.734750
2691	A	coronal	coronal	coronal_coronal	0.302458	0.697542
2692	A	coronal	coronal	coronal_coronal	0.016893	0.983107
2693	A	coronal	dorsal	coronal_dorsal	0.088504	0.911496
2694	A	coronal	coronal	coronal_coronal	0.007705	0.992295
2695	A	coronal	coronal	coronal_coronal	0.073881	0.926119
2696	A	coronal	coronal	coronal_coronal	0.070056	0.929944
2697	A	dorsal	dorsal	dorsal_dorsal	0.220702	0.779298
2698	A	coronal	dorsal	coronal_dorsal	0.527360	0.472640
2699	A	dorsal	coronal	dorsal_coronal	0.021840	0.978160
2700	A	pause	coronal	pause_coronal	0.256530	0.743470
2701	A	coronal	coronal	coronal_coronal	0.640134	0.359866
2702	A	coronal	coronal	coronal_coronal	0.008260	0.991740
2703	A	labial	coronal	labial_coronal	0.142352	0.857648
2704	A	coronal	coronal	coronal_coronal	0.409150	0.590850
2705	A	coronal	labial	coronal_labial	0.065608	0.934392
2706	A	m	pause	m_pause	0.616555	0.383445
2707	A	pause	labial	pause_labial	0.442217	0.557783
2708	A	coronal	dorsal	coronal_dorsal	0.392104	0.607896
2709	A	coronal	dorsal	coronal_dorsal	0.621421	0.378579
2710	A	dorsal	coronal	dorsal_coronal	0.392992	0.607008
2711	A	dorsal	labial	dorsal_labial	0.360759	0.639241
2712	A	m	coronal	m_coronal	0.736962	0.263038
2713	A	m	coronal	m_coronal	0.077040	0.922960
2714	A	coronal	pause	coronal_pause	0.146219	0.853781
2715	A	coronal	coronal	coronal_coronal	0.506619	0.493381
2716	A	coronal	dorsal	coronal_dorsal	0.591986	0.408014
2717	A	coronal	labial	coronal_labial	0.075874	0.924126
2718	A	dorsal	coronal	dorsal_coronal	0.008214	0.991786
2719	A	dorsal	coronal	dorsal_coronal	0.013364	0.986636
2720	A	coronal	labial	coronal_labial	0.788742	0.211258
2721	A	dorsal	coronal	dorsal_coronal	0.333122	0.666878
2722	A	dorsal	coronal	dorsal_coronal	0.750907	0.249093
2723	A	dorsal	pause	dorsal_pause	0.020102	0.979898
2724	A	labial	coronal	labial_coronal	0.685176	0.314824
2725	A	pause	n	pause_n	0.563653	0.436347
2726	A	coronal	coronal	coronal_coronal	0.848828	0.151172
2727	A	m	pause	m_pause	0.014050	0.985950
2728	A	pause	labial	pause_labial	0.083565	0.916435
2729	A	n	labial	n_labial	0.118786	0.881214
2730	A	pause	labial	pause_labial	0.007758	0.992242
2731	A	coronal	coronal	coronal_coronal	0.120631	0.879369
2732	A	coronal	dorsal	coronal_dorsal	0.350130	0.649870
2733	A	coronal	coronal	coronal_coronal	0.008440	0.991560
2734	A	coronal	m	coronal_m	0.017814	0.982186
2735	A	coronal	dorsal	coronal_dorsal	0.750340	0.249660
2736	A	coronal	dorsal	coronal_dorsal	0.009475	0.990525
2737	A	m	coronal	m_coronal	0.770702	0.229298
2738	A	labial	coronal	labial_coronal	0.016031	0.983969
2739	A	coronal	pause	coronal_pause	0.007837	0.992163
2740	A	m	coronal	m_coronal	0.020487	0.979513
2741	A	m	pause	m_pause	0.452202	0.547798
2742	A	coronal	dorsal	coronal_dorsal	0.018620	0.981380
2743	A	coronal	pause	coronal_pause	0.007743	0.992257
2744	A	m	coronal	m_coronal	0.074272	0.925728
2745	A	coronal	dorsal	coronal_dorsal	0.695152	0.304848
2746	A	m	dorsal	m_dorsal	0.538175	0.461825
2747	A	coronal	pause	coronal_pause	0.008243	0.991757
2748	A	dorsal	coronal	dorsal_coronal	0.011503	0.988497
2749	A	coronal	dorsal	coronal_dorsal	0.668024	0.331976
2750	A	dorsal	coronal	dorsal_coronal	0.009970	0.990030
2751	A	m	m	m_m	0.019431	0.980569
2752	A	coronal	pause	coronal_pause	0.539283	0.460717
2753	A	dorsal	pause	dorsal_pause	0.011715	0.988285
2754	A	coronal	coronal	coronal_coronal	0.015412	0.984588
2755	A	m	coronal	m_coronal	0.912799	0.087201
2756	A	m	n	m_n	0.020917	0.979083
2757	A	dorsal	n	dorsal_n	0.008486	0.991514
2758	A	coronal	pause	coronal_pause	0.091005	0.908995
2759	A	labial	coronal	labial_coronal	0.013397	0.986603
2760	A	coronal	dorsal	coronal_dorsal	0.755995	0.244005
2761	A	pause	dorsal	pause_dorsal	0.014423	0.985577
2762	A	coronal	dorsal	coronal_dorsal	0.050596	0.949404
2763	A	dorsal	coronal	dorsal_coronal	0.321982	0.678018
2764	A	labial	coronal	labial_coronal	0.028557	0.971444
2765	A	m	pause	m_pause	0.091863	0.908137
2766	A	dorsal	dorsal	dorsal_dorsal	0.224605	0.775395
2767	A	coronal	coronal	coronal_coronal	0.026859	0.973141
2768	A	coronal	coronal	coronal_coronal	0.006735	0.993265
2769	A	m	coronal	m_coronal	0.225048	0.774952
2770	A	m	coronal	m_coronal	0.539897	0.460103
2771	A	coronal	coronal	coronal_coronal	0.361754	0.638246
2772	A	m	coronal	m_coronal	0.495424	0.504576
2773	A	coronal	pause	coronal_pause	0.193476	0.806524
2774	A	labial	coronal	labial_coronal	0.017686	0.982314
2775	A	m	coronal	m_coronal	0.436162	0.563838
2776	A	m	coronal	m_coronal	0.016899	0.983101
2777	A	coronal	coronal	coronal_coronal	0.015963	0.984037
2778	A	labial	coronal	labial_coronal	0.221793	0.778207
2779	A	coronal	pause	coronal_pause	0.136282	0.863718
2780	A	pause	labial	pause_labial	0.010246	0.989754
2781	A	dorsal	pause	dorsal_pause	0.163523	0.836477
2782	A	coronal	m	coronal_m	0.624166	0.375834
2783	A	pause	labial	pause_labial	0.008110	0.991890
2784	A	coronal	labial	coronal_labial	0.048429	0.951571
2785	A	labial	coronal	labial_coronal	0.055484	0.944516
2786	A	coronal	pause	coronal_pause	0.008133	0.991867
2787	A	coronal	labial	coronal_labial	0.006787	0.993213
2788	A	coronal	coronal	coronal_coronal	0.013443	0.986557
2789	A	coronal	coronal	coronal_coronal	0.060644	0.939356
2790	A	pause	labial	pause_labial	0.008629	0.991371
2791	A	coronal	labial	coronal_labial	0.351140	0.648860
2792	A	coronal	labial	coronal_labial	0.300780	0.699220
2793	A	dorsal	pause	dorsal_pause	0.016110	0.983890
2794	A	dorsal	coronal	dorsal_coronal	0.008007	0.991993
2795	A	pause	n	pause_n	0.028487	0.971513
2796	A	dorsal	coronal	dorsal_coronal	0.014666	0.985334
2797	A	m	labial	m_labial	0.035932	0.964068
2798	A	pause	labial	pause_labial	0.654590	0.345410
2799	A	dorsal	m	dorsal_m	0.015694	0.984306
2800	A	coronal	coronal	coronal_coronal	0.386468	0.613532
2801	A	coronal	coronal	coronal_coronal	0.755763	0.244237
2802	A	pause	labial	pause_labial	0.011909	0.988091
2803	A	pause	labial	pause_labial	0.008154	0.991846
2804	A	dorsal	m	dorsal_m	0.012039	0.987961
2805	A	dorsal	coronal	dorsal_coronal	0.076572	0.923428
2806	A	pause	labial	pause_labial	0.008759	0.991241
2807	A	dorsal	coronal	dorsal_coronal	0.327668	0.672332
2808	A	dorsal	labial	dorsal_labial	0.019097	0.980903
2809	A	labial	coronal	labial_coronal	0.309229	0.690771
2810	A	dorsal	coronal	dorsal_coronal	0.675694	0.324306
2811	A	m	coronal	m_coronal	0.450542	0.549458
2812	A	labial	coronal	labial_coronal	0.241548	0.758452
2813	A	m	coronal	m_coronal	0.060800	0.939200
2814	A	pause	labial	pause_labial	0.013525	0.986475
2815	A	m	coronal	m_coronal	0.039240	0.960760
2816	A	pause	labial	pause_labial	0.700654	0.299346
2817	A	dorsal	coronal	dorsal_coronal	0.400054	0.599946
2818	A	dorsal	coronal	dorsal_coronal	0.332991	0.667009
2819	A	dorsal	coronal	dorsal_coronal	0.061616	0.938384
2820	A	dorsal	labial	dorsal_labial	0.093823	0.906177
2821	A	coronal	coronal	coronal_coronal	0.124610	0.875390
2822	A	dorsal	coronal	dorsal_coronal	0.070917	0.929083
2823	A	pause	labial	pause_labial	0.009071	0.990929
2824	A	coronal	dorsal	coronal_dorsal	0.823252	0.176748
2825	A	coronal	pause	coronal_pause	0.490985	0.509015
2826	A	pause	coronal	pause_coronal	0.401037	0.598963
2827	A	dorsal	labial	dorsal_labial	0.063781	0.936219
2828	A	dorsal	coronal	dorsal_coronal	0.017348	0.982652
2829	A	coronal	dorsal	coronal_dorsal	0.087747	0.912253
2830	A	coronal	pause	coronal_pause	0.008701	0.991299
2831	A	dorsal	labial	dorsal_labial	0.564591	0.435409
2832	A	pause	labial	pause_labial	0.009817	0.990183
2833	A	pause	m	pause_m	0.009120	0.990880
2834	A	dorsal	dorsal	dorsal_dorsal	0.440078	0.559922
2835	A	coronal	dorsal	coronal_dorsal	0.020732	0.979268
2836	A	coronal	coronal	coronal_coronal	0.164028	0.835972
2837	A	coronal	dorsal	coronal_dorsal	0.790099	0.209901
2838	A	m	dorsal	m_dorsal	0.495806	0.504194
2839	A	dorsal	coronal	dorsal_coronal	0.091545	0.908455
2840	A	m	labial	m_labial	0.352667	0.647333
2841	A	coronal	dorsal	coronal_dorsal	0.570588	0.429412
2842	A	m	coronal	m_coronal	0.038013	0.961987
2843	A	coronal	dorsal	coronal_dorsal	0.006861	0.993139
2844	A	dorsal	coronal	dorsal_coronal	0.546628	0.453372
2845	A	pause	labial	pause_labial	0.009629	0.990371
2846	A	m	coronal	m_coronal	0.069891	0.930109
2847	A	dorsal	labial	dorsal_labial	0.653636	0.346364
2848	A	coronal	dorsal	coronal_dorsal	0.018695	0.981305
2849	A	coronal	m	coronal_m	0.020740	0.979261
2850	A	pause	labial	pause_labial	0.608641	0.391359
2851	A	labial	coronal	labial_coronal	0.313946	0.686055
2852	A	dorsal	coronal	dorsal_coronal	0.432796	0.567204
2853	A	pause	labial	pause_labial	0.424982	0.575018
2854	A	dorsal	coronal	dorsal_coronal	0.063830	0.936170
2855	A	coronal	n	coronal_n	0.020155	0.979845
2856	A	dorsal	pause	dorsal_pause	0.360850	0.639150
2857	A	m	coronal	m_coronal	0.250306	0.749694
2858	A	m	dorsal	m_dorsal	0.244512	0.755488
2859	A	n	pause	n_pause	0.345595	0.654405
2860	A	dorsal	coronal	dorsal_coronal	0.086884	0.913116
2861	A	n	coronal	n_coronal	0.133381	0.866619
2862	A	dorsal	coronal	dorsal_coronal	0.387740	0.612260
2863	A	m	n	m_n	0.892517	0.107483
2864	A	dorsal	coronal	dorsal_coronal	0.018582	0.981418
2865	A	m	coronal	m_coronal	0.668268	0.331732
2866	A	coronal	labial	coronal_labial	0.734682	0.265318
2867	A	coronal	n	coronal_n	0.524183	0.475817
2868	A	n	coronal	n_coronal	0.407162	0.592838
2869	A	pause	labial	pause_labial	0.008999	0.991001
2870	A	coronal	coronal	coronal_coronal	0.528773	0.471227
2871	A	coronal	m	coronal_m	0.009393	0.990607
2872	A	coronal	dorsal	coronal_dorsal	0.016349	0.983651
2873	A	pause	labial	pause_labial	0.013024	0.986976
2874	A	m	coronal	m_coronal	0.008089	0.991911
2875	A	m	coronal	m_coronal	0.018930	0.981070
2876	A	dorsal	coronal	dorsal_coronal	0.015823	0.984177
2877	A	coronal	pause	coronal_pause	0.007057	0.992943
2878	A	m	coronal	m_coronal	0.008406	0.991594
2879	A	coronal	coronal	coronal_coronal	0.008187	0.991813
2880	A	dorsal	pause	dorsal_pause	0.064703	0.935297
2881	A	coronal	pause	coronal_pause	0.007758	0.992242
2882	A	coronal	coronal	coronal_coronal	0.016810	0.983190
2883	A	coronal	dorsal	coronal_dorsal	0.212908	0.787092
2884	A	coronal	coronal	coronal_coronal	0.079368	0.920632
2885	A	dorsal	m	dorsal_m	0.010542	0.989458
2886	A	coronal	coronal	coronal_coronal	0.014743	0.985257
2887	A	coronal	pause	coronal_pause	0.642495	0.357505
2888	A	dorsal	dorsal	dorsal_dorsal	0.057498	0.942502
2889	A	dorsal	dorsal	dorsal_dorsal	0.358068	0.641932
2890	A	coronal	coronal	coronal_coronal	0.927087	0.072913
2891	A	dorsal	coronal	dorsal_coronal	0.021919	0.978081
2892	A	dorsal	coronal	dorsal_coronal	0.738251	0.261749
2893	A	coronal	m	coronal_m	0.637651	0.362349
2894	A	coronal	coronal	coronal_coronal	0.909784	0.090216
2895	A	dorsal	coronal	dorsal_coronal	0.557147	0.442853
2896	A	dorsal	dorsal	dorsal_dorsal	0.069618	0.930382
2897	A	dorsal	m	dorsal_m	0.016566	0.983434
2898	A	coronal	pause	coronal_pause	0.177526	0.822474
2899	A	dorsal	coronal	dorsal_coronal	0.017928	0.982072
2900	A	m	pause	m_pause	0.190678	0.809322
2901	A	coronal	labial	coronal_labial	0.559744	0.440256
2902	A	coronal	labial	coronal_labial	0.338320	0.661680
2903	A	coronal	pause	coronal_pause	0.008414	0.991586
2904	A	coronal	labial	coronal_labial	0.468210	0.531790
2905	A	coronal	pause	coronal_pause	0.008862	0.991138
2906	A	m	coronal	m_coronal	0.143194	0.856806
2907	A	coronal	coronal	coronal_coronal	0.008111	0.991889
2908	A	coronal	coronal	coronal_coronal	0.016232	0.983768
2909	A	coronal	m	coronal_m	0.019311	0.980689
2910	A	coronal	coronal	coronal_coronal	0.403133	0.596867
2911	A	dorsal	coronal	dorsal_coronal	0.009399	0.990601
2912	A	dorsal	pause	dorsal_pause	0.873290	0.126710
2913	A	coronal	coronal	coronal_coronal	0.587040	0.412960
2914	A	coronal	coronal	coronal_coronal	0.009777	0.990223
2915	A	coronal	coronal	coronal_coronal	0.011713	0.988287
2916	A	dorsal	dorsal	dorsal_dorsal	0.037157	0.962843
2917	A	coronal	pause	coronal_pause	0.165184	0.834816
2918	A	coronal	labial	coronal_labial	0.062471	0.937529
2919	A	coronal	coronal	coronal_coronal	0.068884	0.931116
2920	A	dorsal	coronal	dorsal_coronal	0.016656	0.983344
2921	A	dorsal	coronal	dorsal_coronal	0.014430	0.985570
2922	A	coronal	dorsal	coronal_dorsal	0.011275	0.988725
2923	A	dorsal	coronal	dorsal_coronal	0.268738	0.731262
2924	A	dorsal	dorsal	dorsal_dorsal	0.009809	0.990191
2925	A	labial	coronal	labial_coronal	0.009448	0.990552
2926	A	pause	m	pause_m	0.292267	0.707734
2927	A	coronal	coronal	coronal_coronal	0.466172	0.533828
2928	A	coronal	coronal	coronal_coronal	0.007935	0.992065
2929	A	coronal	coronal	coronal_coronal	0.526453	0.473547
2930	A	dorsal	coronal	dorsal_coronal	0.266347	0.733653
2931	A	n	pause	n_pause	0.449441	0.550559
2932	A	labial	coronal	labial_coronal	0.124732	0.875268
2933	A	coronal	coronal	coronal_coronal	0.014602	0.985398
2934	A	labial	coronal	labial_coronal	0.056587	0.943413
2935	A	pause	labial	pause_labial	0.422639	0.577361
2936	A	labial	coronal	labial_coronal	0.229962	0.770038
2937	A	coronal	coronal	coronal_coronal	0.698025	0.301975
2938	A	n	m	n_m	0.401807	0.598193
2939	A	pause	labial	pause_labial	0.010813	0.989187
2940	A	labial	coronal	labial_coronal	0.209060	0.790940
2941	A	coronal	coronal	coronal_coronal	0.568268	0.431732
