	son	contexte_gauche	contexte_droit	contextes	proba_oral	proba_nasal
2337	a	dorsal	coronal	dorsal_coronal	0.493579	0.506421
2338	a	dorsal	dorsal	dorsal_dorsal	0.999721	0.000279
2339	a	coronal	coronal	coronal_coronal	0.999993	0.000007
2340	a	m	coronal	m_coronal	0.006011	0.993989
2341	a	coronal	dorsal	coronal_dorsal	0.998867	0.001133
2342	a	coronal	coronal	coronal_coronal	1.000000	0.000000
2343	a	coronal	coronal	coronal_coronal	0.995422	0.004578
2344	a	m	labial	m_labial	1.000000	0.000000
2345	a	n	labial	n_labial	1.000000	0.000000
2346	a	labial	coronal	labial_coronal	0.999033	0.000967
2347	a	coronal	coronal	coronal_coronal	1.000000	0.000000
2348	a	pause	coronal	pause_coronal	0.958309	0.041691
2349	a	dorsal	pause	dorsal_pause	0.104565	0.895435
2350	a	dorsal	coronal	dorsal_coronal	0.999999	0.000001
2351	a	pause	pause	pause_pause	0.999584	0.000416
2352	a	m	coronal	m_coronal	1.000000	0.000000
2353	a	labial	coronal	labial_coronal	1.000000	0.000000
2354	a	labial	pause	labial_pause	0.224203	0.775797
2355	a	n	dorsal	n_dorsal	0.999383	0.000617
2356	a	coronal	dorsal	coronal_dorsal	0.962594	0.037406
2357	a	coronal	dorsal	coronal_dorsal	1.000000	0.000000
2358	a	dorsal	pause	dorsal_pause	0.996632	0.003368
2359	a	dorsal	dorsal	dorsal_dorsal	0.999972	0.000029
2360	a	labial	coronal	labial_coronal	1.000000	0.000000
2361	a	labial	coronal	labial_coronal	1.000000	0.000000
2362	a	labial	coronal	labial_coronal	0.775529	0.224471
2363	a	labial	dorsal	labial_dorsal	0.999894	0.000106
2364	a	dorsal	coronal	dorsal_coronal	0.949620	0.050380
2365	a	labial	labial	labial_labial	0.971996	0.028004
2366	a	coronal	coronal	coronal_coronal	0.991211	0.008789
2367	a	labial	n	labial_n	0.991229	0.008771
2368	a	coronal	dorsal	coronal_dorsal	0.999967	0.000033
2369	a	labial	coronal	labial_coronal	0.975122	0.024878
2370	a	dorsal	coronal	dorsal_coronal	0.944023	0.055977
2371	a	coronal	coronal	coronal_coronal	0.999767	0.000233
2372	a	labial	coronal	labial_coronal	1.000000	0.000000
2373	a	dorsal	coronal	dorsal_coronal	0.484430	0.515570
2374	a	labial	pause	labial_pause	0.908304	0.091696
2375	a	coronal	coronal	coronal_coronal	0.838757	0.161243
2376	a	dorsal	coronal	dorsal_coronal	0.805755	0.194245
2377	a	labial	labial	labial_labial	0.757974	0.242026
2378	a	coronal	coronal	coronal_coronal	0.992693	0.007307
2379	a	dorsal	dorsal	dorsal_dorsal	0.479131	0.520869
2380	a	labial	coronal	labial_coronal	1.000000	0.000000
2381	a	labial	m	labial_m	0.010063	0.989938
2382	a	dorsal	pause	dorsal_pause	0.996865	0.003135
2383	a	labial	coronal	labial_coronal	0.999407	0.000593
2384	a	coronal	pause	coronal_pause	0.995409	0.004591
2385	a	dorsal	coronal	dorsal_coronal	0.381381	0.618619
2386	a	dorsal	dorsal	dorsal_dorsal	0.101509	0.898491
2387	a	dorsal	pause	dorsal_pause	0.999952	0.000048
2388	a	dorsal	coronal	dorsal_coronal	0.982633	0.017367
2389	a	coronal	labial	coronal_labial	0.999998	0.000002
2390	a	coronal	labial	coronal_labial	0.894163	0.105837
2391	a	labial	dorsal	labial_dorsal	0.194584	0.805416
2392	a	coronal	dorsal	coronal_dorsal	0.996677	0.003323
2393	a	dorsal	pause	dorsal_pause	0.664573	0.335427
2394	a	coronal	dorsal	coronal_dorsal	0.996143	0.003857
2395	a	coronal	coronal	coronal_coronal	0.994510	0.005490
2396	a	labial	coronal	labial_coronal	0.271781	0.728219
2397	a	dorsal	coronal	dorsal_coronal	0.999992	0.000008
2398	a	labial	dorsal	labial_dorsal	0.954230	0.045770
2399	a	labial	coronal	labial_coronal	1.000000	0.000000
2400	a	labial	labial	labial_labial	1.000000	0.000000
2401	a	dorsal	pause	dorsal_pause	1.000000	0.000000
2402	a	pause	coronal	pause_coronal	0.016155	0.983845
2403	a	dorsal	pause	dorsal_pause	1.000000	0.000000
2404	a	coronal	pause	coronal_pause	0.999613	0.000387
2405	a	coronal	coronal	coronal_coronal	0.998055	0.001945
2406	a	coronal	dorsal	coronal_dorsal	0.922446	0.077554
2407	a	dorsal	pause	dorsal_pause	0.894530	0.105470
2408	a	coronal	labial	coronal_labial	0.999959	0.000041
2409	a	pause	labial	pause_labial	0.998995	0.001005
2410	a	coronal	pause	coronal_pause	1.000000	0.000000
2411	a	m	dorsal	m_dorsal	1.000000	0.000000
2412	a	dorsal	pause	dorsal_pause	0.982745	0.017255
2413	a	labial	coronal	labial_coronal	0.992766	0.007234
2414	a	labial	dorsal	labial_dorsal	0.661960	0.338040
2415	a	labial	coronal	labial_coronal	0.999794	0.000206
2416	a	dorsal	pause	dorsal_pause	0.989762	0.010238
2417	a	dorsal	pause	dorsal_pause	0.992427	0.007573
2418	a	coronal	dorsal	coronal_dorsal	0.992292	0.007708
2419	a	dorsal	dorsal	dorsal_dorsal	0.996055	0.003945
2420	a	dorsal	pause	dorsal_pause	0.999994	0.000006
2421	a	dorsal	pause	dorsal_pause	0.005007	0.994994
2422	a	labial	dorsal	labial_dorsal	0.349619	0.650381
2423	a	dorsal	pause	dorsal_pause	0.999967	0.000033
2424	a	dorsal	pause	dorsal_pause	0.999934	0.000066
2425	a	n	coronal	n_coronal	1.000000	0.000000
2426	a	labial	coronal	labial_coronal	0.996712	0.003288
2427	a	pause	coronal	pause_coronal	1.000000	0.000000
2428	a	m	coronal	m_coronal	0.999956	0.000044
2429	a	labial	dorsal	labial_dorsal	1.000000	0.000000
2430	a	dorsal	pause	dorsal_pause	0.999997	0.000003
2431	a	dorsal	dorsal	dorsal_dorsal	0.428683	0.571317
2432	a	dorsal	pause	dorsal_pause	0.999952	0.000048
2433	a	dorsal	coronal	dorsal_coronal	0.982366	0.017634
2434	a	labial	coronal	labial_coronal	1.000000	0.000000
2435	a	labial	coronal	labial_coronal	0.999986	0.000014
2436	a	dorsal	pause	dorsal_pause	0.972594	0.027406
2437	a	coronal	dorsal	coronal_dorsal	0.999497	0.000503
2438	a	dorsal	m	dorsal_m	0.571469	0.428531
2439	a	n	coronal	n_coronal	0.974301	0.025699
2440	a	labial	dorsal	labial_dorsal	1.000000	0.000000
2441	a	labial	dorsal	labial_dorsal	1.000000	0.000001
2442	a	coronal	pause	coronal_pause	1.000000	0.000000
2443	a	labial	labial	labial_labial	0.999861	0.000139
2444	a	m	coronal	m_coronal	0.999996	0.000004
2445	a	coronal	coronal	coronal_coronal	1.000000	0.000000
2446	a	dorsal	pause	dorsal_pause	0.042253	0.957747
2447	a	coronal	coronal	coronal_coronal	0.999999	0.000001
2448	a	labial	labial	labial_labial	0.999941	0.000059
2449	a	coronal	pause	coronal_pause	0.999926	0.000074
2450	a	coronal	labial	coronal_labial	0.999995	0.000005
2451	a	coronal	coronal	coronal_coronal	0.000019	0.999981
2452	a	coronal	dorsal	coronal_dorsal	0.037401	0.962599
2453	a	coronal	coronal	coronal_coronal	1.000000	0.000000
2454	a	coronal	pause	coronal_pause	0.999025	0.000975
2455	a	m	labial	m_labial	0.612001	0.388000
2456	a	coronal	pause	coronal_pause	0.985867	0.014133
2457	a	pause	coronal	pause_coronal	1.000000	0.000000
2458	a	coronal	coronal	coronal_coronal	0.997217	0.002783
2459	a	labial	coronal	labial_coronal	0.988666	0.011334
2460	a	labial	dorsal	labial_dorsal	0.999749	0.000251
2461	a	pause	pause	pause_pause	1.000000	0.000000
2462	a	coronal	coronal	coronal_coronal	0.999999	0.000001
2463	a	pause	dorsal	pause_dorsal	0.199017	0.800983
2464	a	labial	pause	labial_pause	1.000000	0.000000
2465	a	pause	labial	pause_labial	1.000000	0.000000
2466	a	coronal	coronal	coronal_coronal	0.999990	0.000011
2467	a	dorsal	coronal	dorsal_coronal	0.939852	0.060148
2468	a	labial	coronal	labial_coronal	1.000000	0.000000
2469	a	labial	dorsal	labial_dorsal	0.994424	0.005576
2470	a	coronal	pause	coronal_pause	0.940166	0.059834
2471	a	coronal	pause	coronal_pause	0.655974	0.344026
2472	a	dorsal	pause	dorsal_pause	0.007067	0.992933
2473	a	dorsal	n	dorsal_n	0.960217	0.039783
2474	a	coronal	dorsal	coronal_dorsal	0.999743	0.000257
2475	a	pause	labial	pause_labial	0.999954	0.000046
2476	A	m	coronal	m_coronal	0.005046	0.994954
2477	A	n	labial	n_labial	0.000000	1.000000
2478	A	coronal	coronal	coronal_coronal	0.000007	0.999993
2479	A	m	dorsal	m_dorsal	0.000097	0.999903
2480	A	m	coronal	m_coronal	0.000003	0.999997
2481	A	pause	labial	pause_labial	0.002194	0.997806
2482	A	m	pause	m_pause	0.000000	1.000000
2483	A	coronal	labial	coronal_labial	0.000000	1.000000
2484	A	coronal	coronal	coronal_coronal	0.000015	0.999985
2485	A	dorsal	coronal	dorsal_coronal	0.000000	1.000000
2486	A	coronal	labial	coronal_labial	0.000005	0.999995
2487	A	coronal	labial	coronal_labial	0.000000	1.000000
2488	A	dorsal	coronal	dorsal_coronal	0.000000	1.000000
2489	A	coronal	labial	coronal_labial	0.000131	0.999869
2490	A	coronal	coronal	coronal_coronal	0.013546	0.986454
2491	A	dorsal	coronal	dorsal_coronal	0.000002	0.999998
2492	A	dorsal	coronal	dorsal_coronal	0.000000	1.000000
2493	A	dorsal	coronal	dorsal_coronal	0.000000	1.000000
2494	A	coronal	coronal	coronal_coronal	0.000002	0.999998
2495	A	coronal	labial	coronal_labial	0.000150	0.999850
2496	A	coronal	dorsal	coronal_dorsal	0.000004	0.999996
2497	A	coronal	coronal	coronal_coronal	0.000287	0.999713
2498	A	dorsal	pause	dorsal_pause	0.008396	0.991604
2499	A	coronal	dorsal	coronal_dorsal	0.000003	0.999997
2500	A	m	dorsal	m_dorsal	0.000000	1.000000
2501	A	dorsal	coronal	dorsal_coronal	0.000145	0.999855
2502	A	labial	coronal	labial_coronal	0.000000	1.000000
2503	A	dorsal	coronal	dorsal_coronal	0.001304	0.998696
2504	A	dorsal	coronal	dorsal_coronal	0.000000	1.000000
2505	A	coronal	coronal	coronal_coronal	0.000000	1.000000
2506	A	m	coronal	m_coronal	0.000121	0.999879
2507	A	coronal	coronal	coronal_coronal	0.000029	0.999971
2508	A	dorsal	pause	dorsal_pause	0.000123	0.999877
2509	A	coronal	labial	coronal_labial	0.000020	0.999980
2510	A	coronal	dorsal	coronal_dorsal	0.000430	0.999570
2511	A	coronal	dorsal	coronal_dorsal	0.041845	0.958155
2512	A	coronal	dorsal	coronal_dorsal	0.918654	0.081346
2513	A	dorsal	m	dorsal_m	0.000475	0.999526
2514	A	coronal	pause	coronal_pause	0.582754	0.417246
2515	A	coronal	dorsal	coronal_dorsal	0.007788	0.992212
2516	A	coronal	dorsal	coronal_dorsal	0.000001	0.999999
2517	A	dorsal	coronal	dorsal_coronal	0.000113	0.999887
2518	A	coronal	coronal	coronal_coronal	0.000002	0.999998
2519	A	labial	pause	labial_pause	0.001164	0.998836
2520	A	coronal	dorsal	coronal_dorsal	0.993608	0.006392
2521	A	coronal	labial	coronal_labial	0.000007	0.999993
2522	A	pause	coronal	pause_coronal	0.001531	0.998469
2523	A	coronal	pause	coronal_pause	0.000170	0.999830
2524	A	coronal	dorsal	coronal_dorsal	0.000950	0.999050
2525	A	dorsal	pause	dorsal_pause	0.000010	0.999990
2526	A	coronal	coronal	coronal_coronal	0.000003	0.999997
2527	A	coronal	coronal	coronal_coronal	0.031414	0.968586
2528	A	pause	labial	pause_labial	0.000001	1.000000
2529	A	coronal	pause	coronal_pause	0.000000	1.000000
2530	A	coronal	dorsal	coronal_dorsal	0.999960	0.000040
2531	A	m	pause	m_pause	0.000000	1.000000
2532	A	coronal	coronal	coronal_coronal	0.000747	0.999253
2533	A	coronal	coronal	coronal_coronal	0.000912	0.999088
2534	A	coronal	coronal	coronal_coronal	0.000351	0.999649
2535	A	labial	coronal	labial_coronal	0.000071	0.999929
2536	A	labial	coronal	labial_coronal	0.000000	1.000000
2537	A	dorsal	coronal	dorsal_coronal	0.000000	1.000000
2538	A	n	labial	n_labial	0.000000	1.000000
2539	A	coronal	coronal	coronal_coronal	0.004925	0.995075
2540	A	labial	coronal	labial_coronal	0.000000	1.000000
2541	A	coronal	pause	coronal_pause	0.000000	1.000000
2542	A	coronal	pause	coronal_pause	0.000002	0.999998
2543	A	n	pause	n_pause	0.000852	0.999148
2544	A	coronal	n	coronal_n	0.000213	0.999787
2545	A	dorsal	dorsal	dorsal_dorsal	0.003975	0.996025
2546	A	dorsal	dorsal	dorsal_dorsal	0.000088	0.999912
2547	A	dorsal	coronal	dorsal_coronal	0.000000	1.000000
2548	A	dorsal	m	dorsal_m	0.000559	0.999441
2549	A	coronal	pause	coronal_pause	0.000037	0.999963
2550	A	pause	labial	pause_labial	0.000054	0.999946
2551	A	dorsal	coronal	dorsal_coronal	0.999656	0.000344
2552	A	coronal	coronal	coronal_coronal	0.000001	0.999999
2553	A	coronal	m	coronal_m	0.000003	0.999997
2554	A	dorsal	coronal	dorsal_coronal	0.000000	1.000000
2555	A	coronal	pause	coronal_pause	0.215489	0.784511
2556	A	dorsal	pause	dorsal_pause	0.000000	1.000000
2557	A	m	pause	m_pause	0.000003	0.999997
2558	A	dorsal	coronal	dorsal_coronal	0.000000	1.000000
2559	A	coronal	coronal	coronal_coronal	0.000410	0.999590
2560	A	coronal	coronal	coronal_coronal	0.002651	0.997349
2561	A	coronal	coronal	coronal_coronal	0.000000	1.000000
2562	A	coronal	coronal	coronal_coronal	0.000000	1.000000
2563	A	coronal	labial	coronal_labial	0.000066	0.999934
2564	A	coronal	coronal	coronal_coronal	0.000000	1.000000
2565	A	dorsal	pause	dorsal_pause	0.000000	1.000000
2566	A	pause	m	pause_m	0.994091	0.005909
2567	A	coronal	coronal	coronal_coronal	0.000000	1.000000
2568	A	coronal	dorsal	coronal_dorsal	0.999963	0.000037
2569	A	coronal	labial	coronal_labial	0.004048	0.995952
2570	A	dorsal	coronal	dorsal_coronal	0.000078	0.999922
2571	A	coronal	coronal	coronal_coronal	0.000000	1.000000
2572	A	dorsal	coronal	dorsal_coronal	0.000000	1.000000
2573	A	coronal	coronal	coronal_coronal	0.000000	1.000000
2574	A	coronal	dorsal	coronal_dorsal	0.000001	0.999999
2575	A	pause	labial	pause_labial	0.001589	0.998410
2576	A	dorsal	dorsal	dorsal_dorsal	0.000000	1.000000
2577	A	coronal	coronal	coronal_coronal	0.000001	0.999999
2578	A	dorsal	coronal	dorsal_coronal	0.000000	1.000000
2579	A	dorsal	coronal	dorsal_coronal	0.000001	0.999999
2580	A	dorsal	coronal	dorsal_coronal	0.000152	0.999848
2581	A	dorsal	coronal	dorsal_coronal	0.000001	0.999999
2582	A	coronal	pause	coronal_pause	0.055052	0.944947
2583	A	labial	pause	labial_pause	0.000002	0.999997
2584	A	coronal	dorsal	coronal_dorsal	0.000007	0.999993
2585	A	dorsal	dorsal	dorsal_dorsal	0.000000	1.000000
2586	A	labial	coronal	labial_coronal	0.000421	0.999579
2587	A	coronal	pause	coronal_pause	0.008757	0.991243
2588	A	dorsal	coronal	dorsal_coronal	0.000142	0.999858
2589	A	m	pause	m_pause	0.000003	0.999997
2590	A	dorsal	coronal	dorsal_coronal	0.003582	0.996418
2591	A	dorsal	dorsal	dorsal_dorsal	0.000054	0.999946
2592	A	dorsal	coronal	dorsal_coronal	0.000000	1.000000
2593	A	pause	pause	pause_pause	0.016503	0.983497
2594	A	pause	labial	pause_labial	0.000148	0.999852
2595	A	dorsal	pause	dorsal_pause	0.000189	0.999811
2596	A	coronal	pause	coronal_pause	0.000006	0.999994
2597	A	pause	coronal	pause_coronal	0.000000	1.000000
2598	A	pause	dorsal	pause_dorsal	0.000003	0.999997
2599	A	labial	pause	labial_pause	0.000175	0.999825
2600	A	dorsal	dorsal	dorsal_dorsal	0.001933	0.998067
2601	A	m	coronal	m_coronal	0.038935	0.961065
2602	A	m	labial	m_labial	0.008660	0.991340
2603	A	m	pause	m_pause	0.000000	1.000000
2604	A	pause	labial	pause_labial	0.000066	0.999934
2605	A	m	dorsal	m_dorsal	0.002572	0.997428
2606	A	dorsal	coronal	dorsal_coronal	0.000003	0.999997
2607	A	coronal	dorsal	coronal_dorsal	0.000008	0.999992
2608	A	coronal	coronal	coronal_coronal	0.000000	1.000000
2609	A	coronal	dorsal	coronal_dorsal	0.000129	0.999871
2610	A	pause	dorsal	pause_dorsal	0.000000	1.000000
2611	A	dorsal	pause	dorsal_pause	0.000524	0.999476
2612	A	labial	labial	labial_labial	0.000002	0.999998
2613	A	coronal	coronal	coronal_coronal	0.000288	0.999712
2614	A	coronal	coronal	coronal_coronal	0.000039	0.999961
2615	A	dorsal	coronal	dorsal_coronal	0.000000	1.000000
2616	A	coronal	labial	coronal_labial	0.000008	0.999992
2617	A	pause	dorsal	pause_dorsal	0.000166	0.999834
2618	A	coronal	labial	coronal_labial	0.000732	0.999268
2619	A	coronal	pause	coronal_pause	0.003401	0.996599
2620	A	coronal	labial	coronal_labial	0.031743	0.968257
2621	A	m	pause	m_pause	0.000000	1.000000
2622	A	dorsal	m	dorsal_m	0.000000	1.000000
2623	A	labial	coronal	labial_coronal	0.000000	1.000000
2624	A	m	coronal	m_coronal	0.000000	1.000000
2625	A	dorsal	dorsal	dorsal_dorsal	0.000001	0.999999
2626	A	coronal	coronal	coronal_coronal	0.065388	0.934612
2627	A	dorsal	m	dorsal_m	0.000047	0.999953
2628	A	pause	labial	pause_labial	0.000001	0.999999
2629	A	dorsal	pause	dorsal_pause	0.000267	0.999733
2630	A	dorsal	coronal	dorsal_coronal	0.000007	0.999993
2631	A	dorsal	coronal	dorsal_coronal	0.000070	0.999931
2632	A	dorsal	n	dorsal_n	0.000000	1.000000
2633	A	dorsal	m	dorsal_m	0.003141	0.996859
2634	A	dorsal	pause	dorsal_pause	0.000032	0.999968
2635	A	dorsal	n	dorsal_n	0.000178	0.999822
2636	A	pause	labial	pause_labial	0.087626	0.912374
2637	A	coronal	labial	coronal_labial	0.000000	1.000000
2638	A	dorsal	coronal	dorsal_coronal	0.113448	0.886552
2639	A	coronal	dorsal	coronal_dorsal	0.009857	0.990143
2640	A	dorsal	pause	dorsal_pause	0.000016	0.999984
2641	A	coronal	labial	coronal_labial	0.000027	0.999973
2642	A	dorsal	dorsal	dorsal_dorsal	0.000000	1.000000
2643	A	m	pause	m_pause	0.000083	0.999917
2644	A	dorsal	coronal	dorsal_coronal	0.686754	0.313246
2645	A	dorsal	coronal	dorsal_coronal	0.018670	0.981330
2646	A	dorsal	m	dorsal_m	0.013558	0.986442
2647	A	dorsal	coronal	dorsal_coronal	0.033587	0.966413
2648	A	dorsal	coronal	dorsal_coronal	0.001644	0.998356
2649	A	dorsal	coronal	dorsal_coronal	0.000019	0.999981
2650	A	coronal	coronal	coronal_coronal	0.003612	0.996387
2651	A	dorsal	dorsal	dorsal_dorsal	0.000962	0.999038
2652	A	dorsal	coronal	dorsal_coronal	0.000001	0.999999
2653	A	coronal	m	coronal_m	0.000026	0.999974
2654	A	coronal	coronal	coronal_coronal	0.000002	0.999998
2655	A	m	coronal	m_coronal	0.000133	0.999867
2656	A	coronal	coronal	coronal_coronal	0.000545	0.999455
2657	A	m	coronal	m_coronal	0.000002	0.999998
2658	A	labial	coronal	labial_coronal	0.000000	1.000000
2659	A	dorsal	coronal	dorsal_coronal	0.000000	1.000000
2660	A	labial	coronal	labial_coronal	0.000002	0.999998
2661	A	dorsal	labial	dorsal_labial	0.000001	0.999999
2662	A	dorsal	m	dorsal_m	1.000000	0.000000
2663	A	coronal	labial	coronal_labial	0.000000	1.000000
2664	A	coronal	coronal	coronal_coronal	0.001134	0.998866
2665	A	labial	coronal	labial_coronal	0.000634	0.999366
2666	A	dorsal	coronal	dorsal_coronal	0.000011	0.999990
2667	A	coronal	coronal	coronal_coronal	0.001300	0.998700
2668	A	dorsal	coronal	dorsal_coronal	0.032164	0.967836
2669	A	dorsal	coronal	dorsal_coronal	0.012071	0.987929
2670	A	coronal	labial	coronal_labial	0.002930	0.997070
2671	A	coronal	coronal	coronal_coronal	0.009117	0.990883
2672	A	m	coronal	m_coronal	0.002135	0.997865
2673	A	coronal	coronal	coronal_coronal	0.000020	0.999980
2674	A	coronal	dorsal	coronal_dorsal	0.576015	0.423985
2675	A	dorsal	m	dorsal_m	0.000001	0.999998
2676	A	dorsal	labial	dorsal_labial	0.000724	0.999276
2677	A	pause	dorsal	pause_dorsal	0.999975	0.000025
2678	A	coronal	coronal	coronal_coronal	0.000001	0.999999
2679	A	n	dorsal	n_dorsal	0.000000	1.000000
2680	A	coronal	pause	coronal_pause	0.000021	0.999979
2681	A	coronal	labial	coronal_labial	0.011997	0.988003
2682	A	coronal	coronal	coronal_coronal	0.002426	0.997574
2683	A	coronal	coronal	coronal_coronal	0.984819	0.015181
2684	A	coronal	dorsal	coronal_dorsal	0.000000	1.000000
2685	A	dorsal	pause	dorsal_pause	0.145396	0.854604
2686	A	coronal	dorsal	coronal_dorsal	0.000027	0.999973
2687	A	m	coronal	m_coronal	0.000069	0.999931
2688	A	m	coronal	m_coronal	0.000169	0.999831
2689	A	coronal	coronal	coronal_coronal	0.001507	0.998493
2690	A	coronal	dorsal	coronal_dorsal	0.000000	1.000000
2691	A	coronal	coronal	coronal_coronal	0.089422	0.910578
2692	A	coronal	coronal	coronal_coronal	0.000012	0.999988
2693	A	coronal	dorsal	coronal_dorsal	0.000055	0.999945
2694	A	coronal	coronal	coronal_coronal	0.000118	0.999882
2695	A	coronal	coronal	coronal_coronal	0.000828	0.999172
2696	A	coronal	coronal	coronal_coronal	0.000764	0.999236
2697	A	dorsal	dorsal	dorsal_dorsal	0.000024	0.999976
2698	A	coronal	dorsal	coronal_dorsal	0.000329	0.999671
2699	A	dorsal	coronal	dorsal_coronal	0.000032	0.999968
2700	A	pause	coronal	pause_coronal	0.000000	1.000000
2701	A	coronal	coronal	coronal_coronal	0.002109	0.997891
2702	A	coronal	coronal	coronal_coronal	0.000068	0.999932
2703	A	labial	coronal	labial_coronal	0.000157	0.999843
2704	A	coronal	coronal	coronal_coronal	0.000004	0.999996
2705	A	coronal	labial	coronal_labial	0.000014	0.999986
2706	A	m	pause	m_pause	0.244338	0.755662
2707	A	pause	labial	pause_labial	0.966350	0.033650
2708	A	coronal	dorsal	coronal_dorsal	0.276537	0.723463
2709	A	coronal	dorsal	coronal_dorsal	0.000004	0.999996
2710	A	dorsal	coronal	dorsal_coronal	0.013093	0.986907
2711	A	dorsal	labial	dorsal_labial	0.430407	0.569593
2712	A	m	coronal	m_coronal	0.992169	0.007831
2713	A	m	coronal	m_coronal	0.000033	0.999967
2714	A	coronal	pause	coronal_pause	0.000056	0.999944
2715	A	coronal	coronal	coronal_coronal	0.000001	0.999999
2716	A	coronal	dorsal	coronal_dorsal	0.029385	0.970615
2717	A	coronal	labial	coronal_labial	0.000018	0.999982
2718	A	dorsal	coronal	dorsal_coronal	0.000290	0.999710
2719	A	dorsal	coronal	dorsal_coronal	0.000108	0.999892
2720	A	coronal	labial	coronal_labial	0.635397	0.364603
2721	A	dorsal	coronal	dorsal_coronal	0.000004	0.999996
2722	A	dorsal	coronal	dorsal_coronal	0.000632	0.999368
2723	A	dorsal	pause	dorsal_pause	0.000001	0.999999
2724	A	labial	coronal	labial_coronal	0.016525	0.983475
2725	A	pause	n	pause_n	0.766777	0.233223
2726	A	coronal	coronal	coronal_coronal	0.000063	0.999937
2727	A	m	pause	m_pause	0.000000	1.000000
2728	A	pause	labial	pause_labial	0.000546	0.999454
2729	A	n	labial	n_labial	0.029191	0.970809
2730	A	pause	labial	pause_labial	0.000130	0.999870
2731	A	coronal	coronal	coronal_coronal	0.001087	0.998913
2732	A	coronal	dorsal	coronal_dorsal	0.015049	0.984951
2733	A	coronal	coronal	coronal_coronal	0.000144	0.999856
2734	A	coronal	m	coronal_m	0.000001	0.999999
2735	A	coronal	dorsal	coronal_dorsal	0.061363	0.938637
2736	A	coronal	dorsal	coronal_dorsal	0.000114	0.999886
2737	A	m	coronal	m_coronal	0.001675	0.998325
2738	A	labial	coronal	labial_coronal	0.000002	0.999998
2739	A	coronal	pause	coronal_pause	0.000441	0.999559
2740	A	m	coronal	m_coronal	0.000007	0.999993
2741	A	m	pause	m_pause	0.322043	0.677957
2742	A	coronal	dorsal	coronal_dorsal	0.000002	0.999998
2743	A	coronal	pause	coronal_pause	0.000278	0.999722
2744	A	m	coronal	m_coronal	0.000029	0.999971
2745	A	coronal	dorsal	coronal_dorsal	0.939587	0.060413
2746	A	m	dorsal	m_dorsal	0.000005	0.999995
2747	A	coronal	pause	coronal_pause	0.000228	0.999772
2748	A	dorsal	coronal	dorsal_coronal	0.000067	0.999933
2749	A	coronal	dorsal	coronal_dorsal	0.008349	0.991651
2750	A	dorsal	coronal	dorsal_coronal	0.000146	0.999854
2751	A	m	m	m_m	0.000063	0.999937
2752	A	coronal	pause	coronal_pause	0.035573	0.964427
2753	A	dorsal	pause	dorsal_pause	0.005886	0.994114
2754	A	coronal	coronal	coronal_coronal	0.000046	0.999954
2755	A	m	coronal	m_coronal	0.035590	0.964410
2756	A	m	n	m_n	0.000000	1.000000
2757	A	dorsal	n	dorsal_n	0.000278	0.999722
2758	A	coronal	pause	coronal_pause	0.000752	0.999248
2759	A	labial	coronal	labial_coronal	0.000127	0.999873
2760	A	coronal	dorsal	coronal_dorsal	0.999636	0.000364
2761	A	pause	dorsal	pause_dorsal	0.000013	0.999987
2762	A	coronal	dorsal	coronal_dorsal	0.000017	0.999983
2763	A	dorsal	coronal	dorsal_coronal	0.000501	0.999499
2764	A	labial	coronal	labial_coronal	0.000001	0.999999
2765	A	m	pause	m_pause	0.000000	1.000000
2766	A	dorsal	dorsal	dorsal_dorsal	0.000141	0.999859
2767	A	coronal	coronal	coronal_coronal	0.000161	0.999839
2768	A	coronal	coronal	coronal_coronal	0.000431	0.999569
2769	A	m	coronal	m_coronal	0.000042	0.999959
2770	A	m	coronal	m_coronal	0.000437	0.999563
2771	A	coronal	coronal	coronal_coronal	0.000015	0.999985
2772	A	m	coronal	m_coronal	0.003767	0.996233
2773	A	coronal	pause	coronal_pause	0.000001	0.999999
2774	A	labial	coronal	labial_coronal	0.000000	1.000000
2775	A	m	coronal	m_coronal	0.005522	0.994478
2776	A	m	coronal	m_coronal	0.000001	0.999999
2777	A	coronal	coronal	coronal_coronal	0.000000	1.000000
2778	A	labial	coronal	labial_coronal	0.000037	0.999963
2779	A	coronal	pause	coronal_pause	0.000004	0.999996
2780	A	pause	labial	pause_labial	0.000217	0.999783
2781	A	dorsal	pause	dorsal_pause	0.000022	0.999978
2782	A	coronal	m	coronal_m	0.000001	0.999999
2783	A	pause	labial	pause_labial	0.000078	0.999922
2784	A	coronal	labial	coronal_labial	0.000000	1.000000
2785	A	labial	coronal	labial_coronal	0.000000	1.000000
2786	A	coronal	pause	coronal_pause	0.000089	0.999911
2787	A	coronal	labial	coronal_labial	0.000888	0.999112
2788	A	coronal	coronal	coronal_coronal	0.000000	1.000000
2789	A	coronal	coronal	coronal_coronal	0.000149	0.999851
2790	A	pause	labial	pause_labial	0.001510	0.998490
2791	A	coronal	labial	coronal_labial	0.000000	1.000000
2792	A	coronal	labial	coronal_labial	0.000273	0.999727
2793	A	dorsal	pause	dorsal_pause	0.000001	0.999999
2794	A	dorsal	coronal	dorsal_coronal	0.000583	0.999417
2795	A	pause	n	pause_n	0.000066	0.999934
2796	A	dorsal	coronal	dorsal_coronal	0.000000	1.000000
2797	A	m	labial	m_labial	0.000026	0.999974
2798	A	pause	labial	pause_labial	0.106920	0.893080
2799	A	dorsal	m	dorsal_m	0.000000	1.000000
